ID,oil,gas
9733,761449.1517767422,548635313.2959185
21965,146110.5361412885,211690194.6111685
13583,197676.57821307992,1670646867.2358532
10240,287392.2700081892,699926098.8415319
3422,228975.9266503046,568633747.3743699
17998,497759.0850142861,390017632.13332206
25995,578238.9833029539,523183426.94855285
21622,131504.93723371704,168241831.5529962
2879,147986.76616874282,38747760.48387454
24838,260624.95212609638,1586876870.3713124
25901,250822.33995151724,175675086.48618007
22757,89017.4026830475,36320131.700544216
17785,107046.74912701898,381421075.0504737
25626,85888.02974682648,19576989013.253815
13959,1987405.4681037588,104408900.51163651
5816,318802.92275153764,714974212.1656573
7969,1925464.5129278048,771617371.5004083
29295,248981.22032377805,191619110.22219598
26785,99700.048064149,1349628145.2507155
7431,891047.6471388988,65939281.10229593
3277,22445.969524953136,2922197434.449213
19605,2046500.4498766798,561319941.9947201
8449,536331.5244968272,1461209973.011252
9635,3513115.052364983,509866518.82590914
23463,554958.4905795951,190901062.99272096
13722,219564.94700961447,576125468.9407604
5421,1846767.26839732,865294765.475243
9071,324038.0938333201,106276584.86698477
10122,734847.7329157963,276897026.87703186
11931,27824.372740658422,808781757.4530376
17001,793472.4322735025,359530026.7279293
15940,1059443.0867900134,1634333256.3643708
10470,2064470.1436720723,101369795.39684246
616,99513.36213358874,903936691.3678387
17190,536635.267243482,3391939880.8887925
20345,103754.32382451119,2696595744.870393
18819,169963.422910488,744693350.2665725
19199,57293.438089196134,2361729426.0350575
4504,35843.83912910455,24637091.298236534
25307,801768.9684566649,442891346.00465584
1437,305027.0279711849,449872100.7827092
8292,1772082.1840630977,1601855491.9983368
13437,26905.347307518892,114099181.14759526
11320,361697.59530061285,131189656.91259001
11604,330526.6500960978,135939504.01270828
24761,7051644.969925878,653065443.6327366
1231,188692.9206047463,20621300.812484987
531,197857.332363729,5483535734.808715
29895,724038.6898464698,632665581.6084234
19789,1982371.6655681827,657249333.2012798
20846,392964.65773818875,78041922.56942001
23972,66893.9810573811,2078012596.2717547
3207,735069.1918659785,262457854.02020422
5847,552217.1654808855,127364325.90321544
13206,10480650.512532426,2225228853.295323
13713,673346.7754282877,10042106506.316212
9022,4289331.448623406,870252911.4416459
3355,1090824.0189425952,454408635.0114036
14666,10285.93602389267,190026798.80417043
2862,509862.3504740336,3700913579.220091
9322,1396761.9895416193,366760739.0231931
15266,147516.586515628,255185141.6623893
28926,1438.412079922461,134794983.25871924
23626,59313.33062344123,69662594.60543664
5802,278951.47753825196,227067292.88229865
9880,578595.4689520003,1205139481.1988873
22159,839813.5938660634,417929531.60074085
9263,1474261.7629076357,544940141.9105699
26020,57547.88027147116,3636210484.145083
5504,207427.21047951913,378348158.4895207
12382,102123.65686038784,1554457789.5169847
6914,356817.41934441467,321999.7243766538
28365,1177748.391472081,1643016279.0808249
15208,240898.21930561896,207067860.3520365
175,80758.9317096348,94446653.16480483
7422,40134.6418105326,1392486952.2771008
22892,37721.9159211074,315504490.13329047
19292,294882.0312860185,420850909.2183106
16463,13706977.454948196,1985645645.3490512
17321,278410.97255510424,315554131.4492762
2930,274966.528593264,287911466.2747347
17099,390297.17005715123,64389917.06917565
17180,328175.12556765653,130448735.63661262
13800,111522.25317729531,1048557987.7336138
24932,169375.05350060223,71900409.88742155
20649,169115.3367794875,17787740.10517822
23543,180405.5166181905,883832474.0716808
21446,223272.53435020478,496195836.9818631
6417,1093710.651286818,698597420.9390302
7703,147243.7380189038,3915641.9475650755
24964,9487.274959930004,330304306.2815408
9805,4595739.535373921,609968934.1529357
17389,8584068.65085584,1499734347.7454152
17131,307228.17551928904,340614350.2771638
3653,40127.6181311818,93097092.64776714
2519,687210.5330783816,3259713981.128805
3147,1130327.1321149585,667004292.6311637
25928,116217.00012012069,958063241.3794409
28563,40701.912215526434,7469920.254083221
25104,590650.3606145422,1360630427.7752233
6648,5423.212912135799,4958037639.953361
10761,79317.51142001747,1612337516.7413442
17603,140958.41809746288,973172732.5287437
8602,242200.96744105578,131936968.52539866
7720,36737.49540302117,454815683.1248831
16600,113481.7776397377,542053681.6102277
7095,57590.33710025907,3426528451.0105534
29557,154856.14069558404,84286432.24829596
20656,317728.3706605295,753321861.9076855
20275,1792571.8046499325,721783001.1982892
8317,5999.510277195177,1408627472.596336
1574,108987.67009488397,364586383.30746114
6815,121282.25813451491,111879936.58444192
1349,250314.08258829662,69274828.22049049
28167,3431176.9288271377,579366238.1578735
25669,1067128.4530807876,382547593.8658627
7582,24041.049235215945,137009315.882651
12066,79458.72961904084,178102032.85049456
14829,30558.36983900018,190072593.03397816
5071,344013.5127660619,609781878.6160413
6127,68440.0880684906,115765264.695998
3223,4680736.371958145,1617620801.5304499
16451,82147.02384654166,120600653.14203112
265,28680.77302192027,132496377.92173684
15506,109719.6138014959,400742385.0541544
11396,552067.3197049197,529113913.11929774
19653,483421.3552322683,413107529.7909781
21886,372525.0448292497,171847529.99675998
13083,472254.97339727264,26790004.1549016
6950,487003.89746677823,1016991662.3323357
6039,75673.44749528833,225458664.5111255
15578,1395545.7780930176,3028396845.3533025
19476,68377.79290818139,80107172.55759141
13079,169210.97116410677,1263128959.1077943
18891,113422.13267942591,421091211.6869004
27659,338701.5223108598,9443900589.46151
25601,4213534.392743274,318839349.2994876
5512,69280.67331821636,480128327.9388509
13922,343156.1961168132,330998491.42595595
25132,208230.51597537028,53049108.73379581
21022,19662.92045109033,185697974.53943086
25356,281216.40867834486,44553095.605741896
9056,155296.80870829872,220818618.48766246
17455,41219.941475960295,173686521.63156104
13307,860744.8754207081,301660118.01849014
23437,920833.0358146551,2827480744.158595
2127,19201.621049341924,130511081.9595162
15503,35962.40887417935,356429495.9517348
23151,442708.81465305545,276212164.076876
83,535579.4068047783,139785813.438054
21759,538884.6158884862,236732045.71988788
28144,541032.6747246737,182045475.49623892
7576,244692.84661673478,327230929.5025903
27944,8404.729631282504,117912525.77855076
10899,273332.5827808679,579624007.7547189
6933,159351.56723653633,5392200.277757262
11285,194191.33648686935,540472739.669007
17052,132285.00781572404,147475558.3887151
3244,510687.95824376174,3004679379.7241545
14619,115165.31049681368,4934870.801523432
4957,9905.318119721383,609688972.4404178
12610,36606.214528385484,304943288.0561245
7004,1825915.9082635522,687417083.4996501
29952,450995.8259020629,3932820922.9609385
10075,22636.78286276527,216276020.03936008
13165,174878.91473200454,178124612.9812239
900,153453.6981099006,86180005.69017069
17820,180817.61154797862,1037071512.9373648
23611,207042.82384748722,147922855.97493252
5357,5053.00693348721,295396086.6488124
26894,553518.8150260156,111095253.66853616
14819,92641.57875241258,22606782262.53798
25436,166421.8730494342,654102615.6183996
1830,2961851.7099168138,712376841.1585
14204,283777.4492704153,330763956.79163426
17428,193574.44407580665,279591744.12698066
20193,18819.228410984804,283426745.47702956
13542,37891.113696154294,64867791.70145998
28579,260695.33996306758,1268075729.8300521
3019,353872.6912198343,252030271.01645967
21173,11478.09023488429,76597006.59439467
6354,128199.20121790889,251016010.97238788
22051,595280.5776532622,107388100.74690232
1233,262787.1954675067,362549768.73213726
11309,212250.53148329502,123699458.34575506
23343,560699.804305439,508111050.72931546
6770,41231.82036827694,5390933008.451663
14194,589102.748910407,497276989.17967033
7728,571313.7047268006,890601050.8733454
11758,1308102.981643503,612798553.7753859
25025,24695.271557973538,282003571.32657933
27887,531280.6109581918,4785172.461364328
27731,1084916.9016655344,221218771.4609108
424,71654.44081127796,98572611.7861657
18637,146200.72946059683,201261264.12318715
22182,28240.439607730776,630521518.7494042
29465,319954.02383228333,1235848475.3562005
18181,355191.24855400523,135295225.6493714
8936,1970474.0818691365,571204628.3142315
26939,62806.8579052888,362329159.30532604
27407,158010.09571941567,138243844.50285548
809,3956791.3732129815,247888877.45251182
15528,303082.80735491565,791419804.340906
23409,656499.4845362213,146462980.10332394
25404,11913.30844587699,488725206.41421765
25135,68840.42140034278,106665056.37933928
27885,698064.6188469648,116663558.59413278
27216,178889.4100797303,99347206.54712306
18989,222158.0276719882,212329235.37985215
3341,172715.34099245482,408036573.74251467
17422,812989.2071473966,298786305.7509732
24641,1776030.7598306993,179512411.4053674
19320,556835.14727457,918879983.4971052
17983,571942.7085958961,2030440741.0470343
3125,72644.27370431209,2365923801.327937
13911,38770.15993715671,30190563.71112724
10783,112407.59320259074,919980593.6741862
8492,863368.7599236057,2136661273.7761757
12980,330919.3889022504,249050242.54373193
21433,214332.40057764607,1197327860.5073185
23884,450026.42474291637,3305696917.568952
7515,84683.82192183555,387606194.4158711
6034,391976.38495619706,616449319.579701
16373,1246780.0031742977,191162866.25605473
19638,465412.9602022495,352361643.0226764
714,5515014.545689609,403197596.7626873
7948,172077.6113791391,588815908.9443666
3219,125970.1819840614,456174569.47786087
12313,1294906.916154168,3917155.0558771496
6052,119124.13315453347,9168667370.678947
8331,1523284.0179385247,20221152.951115422
2548,1611548.6653583639,66114913.41851653
22772,11673.351819676664,162963782.16892397
18727,553975.7989014869,2109413911.1485953
1929,412099.0270618244,32415213.863864284
19671,392106.5657350112,255133299.33976868
16397,161814.48001202176,26545947.98035631
8197,213530.05576299332,213556524.65365607
20550,786469.0139814684,472147334.1581234
9500,40330.06397505794,310289232.47312045
29013,759807.5826423959,844327075.8214823
14862,391001.09747149877,128070238.41264698
3588,58700.43618332957,167779747.22606966
8072,213503.09051563765,66632088.945438825
14705,136817.83807903275,6327130546.732323
27166,151984.93268872146,429487060.2508354
2608,49971.33985473831,207893346.19919991
11388,294646.1093666469,592614556.1012582
21532,429227.8503491075,268093329.29879874
12778,2757176.494887604,361294329.56654257
7781,199429.67484688474,111543538.77536857
11118,204934.64286635935,476614246.3803263
3128,59245.37374211306,2008588058.0319242
19763,19276.606419654112,116940412.7243076
15288,3052113.024989778,467134866.3218434
15985,545205.2616840785,5335859088.561887
8300,239512.46715368328,125557883.00818244
26944,508423.89651795814,68662533.9687059
4568,346613.23589875794,3515494757.5530014
15423,377186.711617798,50102892.916598186
29793,169171.14316826026,609148660.7638812
9453,485139.84126888146,20314506.746787578
27501,316142.68248246127,95701597.23197687
6599,609371.7000003769,504378986.8185931
1847,258018.7738024647,265916802.85788724
21658,262037.20419845273,305532537.027816
21745,1328822.1403190342,365915652.66011494
27579,429865.67752224463,1211263974.4636948
2188,163722.1602838534,248033677.75785685
17992,696505.54965601,521613722.2863982
26175,1490080.3440628194,395872859.9841049
1298,340170.4623655088,977452362.4457293
12050,166860.14175200523,854837003.6482983
19872,130294.55497883953,1469797521.1824455
2781,140585.70675565183,13800769428.014057
28040,1671860.8092794698,1376897553.449943
25360,2648507.6891171937,1817171377.556631
7706,184250.9709984483,490753488.5885237
24706,26799.04490725119,3951132787.2750974
12240,61698.218438250005,161020713.02487662
25144,67120.24137021092,10555161748.375872
29869,545190.059452116,589333316.7138543
28922,349965.2903386947,87229382.40122202
10277,185139.2108847888,1587098870.006564
27289,1307485.1048897337,215147540.33324766
9507,261481.11870720316,354485640.4955764
25603,2500126.03863042,85393604.37998189
5612,1164314.1709153662,310457394.50601363
23282,1255857.2105051598,799705674.3752491
18254,845558.8103328693,1060087493.6807635
19387,1120.3545565548968,14223853.907867067
28229,116738.33493992529,1054835007.6726236
19407,79376.58032866988,119115538.94391362
1786,451162.0798146777,90205742.07086489
5163,258306.35289332212,294829687.4008533
14078,74745.62104105244,170451612.79575345
16637,28077.132868603658,201845080.11060968
8157,241383.02667234043,645431391.2342349
9924,79021.23451331217,44524382.950848594
17339,79664.56068302359,68715796.98441017
25595,1222191.290723647,206076629.8826294
20613,69670.17025555823,9524694137.822748
12381,37590.04062538403,1410693444.663827
1443,34983.57190594024,4285100024.460163
6870,252556.53186048465,958417875.9076568
21960,616113.363311576,223188809.58872464
18815,73893.63055957534,660964087.6462333
7256,2187347.957252378,211688180.82450107
5865,159955.02423225605,560789036.4833692
26089,499866.6205863361,544028739.677988
26179,776196.6913086141,66231545.58191114
20737,539708.0739470089,1703113183.3385684
5928,286768.5136164175,1068316175.789114
1833,4066502.544466529,1314238556.4783149
24582,89894.55933359195,745033226.4759781
25795,447021.8872217437,819819499.6010708
11286,300467.5668142172,814926230.190289
20202,577463.5875586565,191676591.12581843
21145,198404.14582328632,72175276.95269728
4872,214384.61654344542,368347054.3848686
29934,428119.11301233276,1539504994.595598
10788,81232.42053119667,871624750.0699991
13073,69502.09486070542,1075582877.4977665
1472,141408.30579299954,9002145.424076594
20088,91066.71440669631,381246682.0718496
3233,121970.4517337418,1328991080.0979772
25650,188930.16969372562,2460920133.180472
24869,1159801.044290207,4902910519.981419
1026,161076.69485766345,281387658.0508329
6692,377310.5568747041,152761085.95985574
3559,263584.0546927396,483960218.16338664
29813,280714.87095301424,412709813.7042611
1174,439793.3952183726,11402041.224414466
28878,2012563.0850320675,30087750.921523847
23120,223130.87869351023,321301906.0149249
3132,245227.91313922682,72692119.60663666
27066,619301.918688409,494352828.0805857
14930,1089762.532765663,183031613.58591068
19121,448412.72324703576,394445241.34351707
20087,98481.37488873988,340526387.38328207
10459,179903.68479533168,129291806.88750088
11670,2778371.067995719,789634116.8939792
11402,196311.12252574207,62071778.10964707
18721,1220318.6940131006,2366454369.7013755
2267,104938.39494314353,73704625.94883174
8726,934069.7193654104,344174990.66024053
21035,146946.25381379647,1328765872.3991542
1197,974297.9840620317,62190391.96964596
14910,145923.83645933602,939286045.5485365
23335,1241899.1438233638,1388521958.6482763
4577,109172.93599016742,398086178.40071654
28947,543922.4047854295,340957380.02709913
5819,93237.50246423707,20597889.060396995
12578,811787.2743716248,232271288.04081753
9212,406066.3257027202,448206987.19495356
6534,497253.2043596335,441572064.67847645
3254,261206.23675026748,77882635.42084569
22519,594178.2005572644,870998568.2333213
24716,242119.6397582397,1018688992.605023
13160,197067.9196214126,493698770.3650755
6876,196954.11225664653,736771413.9755431
554,68124.55816294393,1187309335.2196727
9380,753282.7220817045,1177683993.0091164
29093,605712.1425434633,238336257.55007038
23681,62563.391248628584,161202843.64136267
19411,278745.17006518104,466358639.26893926
1440,50616.590137511615,4984973512.548696
19496,34558.20223291072,431941361.56818706
20843,387755.3780385697,54445031.68032651
18228,204695.90688990953,2257164419.935224
16352,80663.0029743037,470022580.03374803
1206,680831.6985290716,228496355.53525794
20978,347386.5706389238,150952494.31249192
13370,17029.7494273828,60286.6247646181
17797,859513.6045131998,4528620484.692882
16847,119233.0236705809,3371514051.489007
26926,76984.76089196389,67882403.0733004
15484,31187.350661752484,181896601.76355293
23307,432946.6157810015,4542770705.132353
3848,52914.585081195066,153298446.6127623
264,13166.920729368758,168745631.6416268
3740,122929.29252043641,257207079.09715316
24395,44243.62004565175,1152085092.768212
6946,36986.96967683187,200079985.66082373
4182,442666.32240218826,458477917.9647848
19732,139346.81019632868,346646825.1739741
19137,874902.1658076944,371665355.3778503
29821,107565.96869207101,49701145.61892705
24796,110051.73484713494,982552690.6061827
21594,1085155.3094580001,16732977152.385128
17122,167137.3546096265,508810379.95248777
24944,3111263.6467264392,168544749.3666927
29486,23884.201534844917,1190309790.3029559
3349,149405.8008047669,408036573.74251467
13310,236569.28476473148,166978120.22655305
20617,57759.50652420863,9212490080.343967
3334,487401.5819043609,957538560.9524153
20992,1058954.1330358048,27945728642.340008
23668,219210.05467815005,2099392267.8689818
8341,598160.7702263603,238939824.33551857
26307,317502.1538508706,1084223192.076268
25480,35284.29704823509,1174712237.5679717
18471,86116.9681428848,34542998559.810165
19699,183600.81001577718,3104133412.771233
13792,144715.60422670105,647557213.009083
1572,163058.90456003786,452853265.9447918
13738,97394.42631252484,1717761769.7070003
26440,618915.0107842559,10239889187.019901
9210,727059.4221123661,615791977.4848158
17668,1263498.3549621832,168050713.56721368
16842,35923.319036438996,3347139846.16233
17665,1859135.6916780497,140790332.2601265
11040,10425.290514498589,10108536718.07713
13899,643373.954468168,19108577.8833312
4219,251717.54222579187,34996306.04406716
15468,88448.36260226532,253171434.62499887
21184,206033.80888626367,154548704.53302643
10203,231782.74166719333,63858214.77619405
16186,194073.51283744563,4866467623.176626
411,283962.9997523016,126114657.79219474
820,953160.6136122717,988897308.5233036
8710,107623.09448472697,67246553.72015676
19659,1213800.9847590122,410413749.23235536
5090,159780.9881416645,515877207.12682563
621,3376940.850798703,820754336.7108264
21175,537408.0606339532,76017422.90268296
13712,743602.4901276517,12036878236.38839
18694,891305.5786777182,245402716.1268816
5575,636259.5185421023,1259622442.9801698
13588,6704.279976933549,914691248.0819709
744,507657.97440955986,48916577.919367485
3080,3623371.345625029,501060811.48893243
10153,902647.1201879464,2463895264.9419565
29180,6480921.827388856,581223795.7000935
27992,414032.26632435544,233876059.97532898
17584,1040779.6949173437,504281848.9171596
10351,755261.329474653,543981659.5401491
3288,13923.924562933422,580140518.8989534
6857,2642877.056107952,2023561696.8371742
10389,192881.77099912454,2278661398.1728354
26721,303845.85005823185,1429839968.5341089
6309,1592.8022728798924,250105545.86355868
13352,299176.35487556393,675283356.9537237
8074,23993.74934303757,75690293.16090019
19130,1766739.5504846144,764412752.6579856
18774,2914301.740612725,287391648.31506443
7406,174832.7580208391,1343953298.1698973
23947,109452.23077255546,245602169.94778
14517,181172.01916415722,110921295.74905735
7768,4303847.990725204,1156703491.5738533
8663,247470.45990069467,386321580.8527792
15598,46709.01926802873,75038588.79327308
2165,56685.60464949561,258949928.4282087
16871,984724.1557317995,268625400.68147063
16066,577290.8187519397,459561467.8029597
6717,895208.1780234148,2289120453.6998444
13555,2657998.309620389,538558806.4036475
1584,170527.3496063995,149533914.29680562
7051,143058.89652780828,104472963.71670856
16693,130897.89283814203,125786840.5667537
24433,1186980.192322732,6246582554.681162
3138,56687.30248699751,23770205.789129604
23400,395276.5387968872,206365957.58349645
29319,308356.77964937023,51034033.54404721
15963,532059.164926031,2604630681.8012776
20480,1825962.1459230813,500377925.04977846
11423,84648.10130104823,284509609.92226
19767,7576.755194912407,234608594.41737
13649,125475.96253652695,97566894.59593657
19066,647671.2586811822,1172394693.6833441
1287,299451.0349525517,1008842808.5376244
18533,213868.91874117104,6171313848.529924
12437,38639.66894405449,109974103.04318681
10501,288145.0759600848,295783891.9907563
16060,234302.903325132,8758851.392581275
6600,610994.3480951425,188667683.9883889
7298,477917.73100393714,230950160.09660566
23658,177629.45846763885,870281764.476151
15794,157357.266682498,10363756601.935343
18684,401982.1673822378,14313806.792198993
12401,737743.1183104948,503965209.16602194
18609,1919324.8804828466,8104944102.846996
2238,187427.08492294137,145028053.24417338
8870,16537.08872686455,796169647.4427345
16277,69683.59685387905,346983684.63465524
7416,373977.98396640824,426398783.9290736
8113,7203855.012600302,595865282.4857111
10462,106744.27381219638,49888740.50657146
16720,762880.2918517546,496912713.9177331
21245,8948.120840625992,27704829.432426326
22847,72474.79306172888,1015368613.2078878
8309,79942.65790586156,88981185.94085312
9889,217743.50564377147,1029836634.5077844
18899,176856.9439188907,461709284.5684756
10296,184455.52170563783,303900386.71913975
14825,51409.82300390765,2183009008.7445264
19674,666801.5983267508,778847168.8921808
26048,2000670.261060265,206378145.71961644
21127,81257.45102741514,55240445.16505329
24188,570041.3761948536,1084712754.6525185
21246,656563.299201933,244616813.58494538
29692,829940.1122530054,468116266.119416
24348,197820.92697804963,1258563438.2303991
15959,425104.4873153934,1346011360.4684794
24568,66671.13095566907,3132904720.6302953
14981,1980047.0116995533,101004042.40937507
12727,347419.930886543,2947758097.367129
11699,61929.89594974523,1864163528.6998909
5116,436774.9246172557,1199854836.5990067
24338,5452137.0531458445,1171469551.1727102
28380,828189.8190135969,68058290.54990527
18063,826559.4007454072,191373292.1182844
19890,427380.98291109677,155182185.49669918
16188,105502.7878673317,4321452040.5006075
21795,2745196.842353582,2409691966.433495
28810,881801.7965803001,46318079.43417834
2215,495032.86842862563,147729793.7009009
26257,63920.567014450324,206541049.82055813
19654,614738.6208056106,489090934.38047594
24733,3052470.383217408,830185447.1578659
8019,161779.50658660402,287364737.4823851
14413,493732.40440488525,281222659.9366088
13822,263997.5020492574,5105705272.081718
1704,35480.102838011975,176442211.81077582
21602,519950.5779221512,287113859.2235595
28026,1308267.208456749,376902770.70981187
7763,4082022.396890476,970764529.1858455
11857,664570.0785685547,6635270541.684456
23111,608926.5508221063,331148400.5362187
13602,140266.52374307276,240751025.13555622
19116,18862.259721193117,56781084.98601981
3437,343828.3001943532,584602724.9316068
7247,550379.0923922508,751960835.3191258
18483,363285.94205564464,876128167.5691272
18853,638385.9530368254,37366354.02963533
1274,207288.9218228428,632771832.5848567
24327,490174.2872334324,4449454643.490437
25309,361774.6321099753,399288557.7144941
19739,145763.00228852287,250885375.35224253
12885,3626.2998195300515,960980072.359344
6210,19436.441246610382,520833981.4432691
18679,2024532.4908539492,41959885.99949107
11313,410323.079942109,477414368.75660884
7075,231988.51499899258,5411619.570986393
24756,713838.427843212,1074016455.0724492
22476,566623.713905677,422691501.8689277
2273,66901.6952954464,290656332.71288985
6027,430562.4132198908,552730184.5634698
3699,469434.5959207317,1918690931.5373578
12551,5890.864094519416,3977479304.1550193
1329,325878.5819635145,427061715.04962045
16786,9474.23460384427,107040468.2442962
14192,86134.3135656959,143367223.14287952
19893,6163.177867148603,393518209.95936275
20274,2308111.825994352,1081749596.441895
1571,131176.67498429198,404793513.1942768
18421,80181.52957813136,8210596017.8514185
3165,191293.337216849,226847829.80075186
10689,1155454.9418479449,253734844.0236764
8310,47012.455611499354,1235752524.892364
11192,42486.85001533071,7183718.128788854
2074,212670.2939627207,235364331.980166
7050,21187.530787921198,44061975.44582965
19210,68781.92103422826,152838593.08813554
13508,426222.25712375593,583120541.6726441
10511,27348.74707821497,297686835.8774193
22497,218444.40455963867,326014964.827837
23220,123408.07678111864,1762683290.384981
14283,1579839.1845489598,537416387.0105916
26129,1560839.7839287943,120754533.07665451
23087,69094.61648424194,313788784.685185
2202,548247.6679547084,2409022056.330058
9704,82223.37468143093,109195439.92296524
12565,3440258.945413879,602197648.2518219
8265,127017.24080966914,160358518.66763434
24897,685363.4281340366,258137485.06269842
4660,24149.1768054255,1293502425.5553699
6300,21293.899951573974,250105545.86355868
695,1087484.0768365732,901624152.0838667
23015,78576.06639327314,174663515.31088388
26718,328491.1575233738,534123706.42780465
484,3148331.351694977,89749800.43318403
25278,32723.180313940957,900411131.8640542
3733,335689.6535300721,41584856.55942156
15756,526468.4031253777,989836258.2574335
12654,34908.732079839116,36642297.97420474
25796,488143.6612881982,863549556.636491
28964,2029384.5891073868,72435740.31604764
22438,158564.3507954602,1608407016.8313336
28065,134853.50394405422,921589722.723129
2450,372429.8316825208,165832008.63433695
6793,136680.97635152764,1164632849.155686
1504,1361173.1999385138,68002018.0876799
19971,489194.2961550793,865249541.3125858
20845,353746.06696296553,65518149.292276755
25935,697944.3704637536,971972502.6442107
4834,1891477.7811128574,326210557.9831132
12669,90445.46373122412,53391324.73561165
29099,112529.6535382545,46082508.879846334
10198,25833.80307623842,338706213.8742988
21134,521.18120110273,1138828586.0599658
4129,179154.67571911015,137409927.12085244
9747,1029.0195928693734,140208168.86483783
2306,168039.8295991974,278779884.7434856
16265,147650.8398588559,359062284.74466574
766,2596971.6025063638,439098123.2500685
803,6568001.501815958,2163366054.4728413
11627,121677.10225400633,1027823051.0352017
7224,1933543.236266925,269557354.76819474
17567,91504.22951288665,1317702665.835315
27444,42002.61694079766,19307973.817624133
17555,534244.9916019776,1007011517.9628018
11323,439336.9639025813,27714651.973723333
23288,1378053.973745965,811204289.3528059
13249,386873.78835853963,348395914.34561825
15291,459272.337899552,236144394.71481043
28297,952690.2581988478,151437456.60468024
18499,65011.9318962912,2409289047.846145
3689,245249.11709321316,4266357048.2821803
1061,247945.92851307665,296956013.80090773
29812,464159.48968819785,517523738.4456931
41,693403.9381645757,190150760.92059484
22917,392129.67839980585,261013366.14320993
12586,218718.99028485984,862218623.3614203
23142,66790.67882325107,4009325297.143092
12081,845170.4962830001,2033284402.6476338
19521,34256.53950391225,98311480.21727777
3213,122551.15228703659,436330099.6775847
23642,65959.06023429605,441865682.6773327
6595,602656.8281118651,542743729.3831642
23201,4542307.254944841,419587410.73905295
8229,720974.2162136876,9306685.963246096
12709,36878.89452583568,469957148.95408607
10824,2861319.8992018285,610055097.0843953
2923,101923.93731474638,274777042.33921397
26539,180668.75066941496,3857253178.684908
11876,676294.7013909591,477256856.61723256
7304,4312821.824382053,2652948923.8154707
26108,258263.93174966853,3212652664.7137756
2053,539672.7314945804,1633796461.4343314
4936,5532.4551190548245,109748444.36758342
27483,118139.8356811595,352984637.23683715
10325,321356.0508542822,17920609.607393976
16949,2178833.760300865,1298396129.9903076
2545,1327045.360262073,48992929.00882301
12387,126402.48796567593,1522692855.5251117
22622,473809.8588784765,793307035.6011947
101,1413523.6405109274,9808060879.529068
16960,442077.5972886234,679270729.0442852
28469,136804.82332622146,6267851337.276155
6384,2726967.0966115724,367251318.474654
20267,368209.68603457854,553596435.6530931
24412,92557.52608863237,9981188.846969845
2825,547704.546395357,17501315.623100884
14587,1303.491489066726,200444673.86034337
7686,505708.1848498257,1448338936.9827888
12788,1926202.9565461474,799440013.7580211
1943,77970.38883667927,220523276.2445411
27713,180159.6387462846,455565320.8210278
5955,235468.13287240555,256235739.4612843
20060,702624.9683507724,398707392.7545964
11607,241248.06101628012,128637538.62031914
14990,483078.67649378954,1636953406.4989803
29225,728718.8254320939,640789667.7004542
12374,97030.86452591274,245814378.84697014
22124,94329.0159616625,4429345287.653322
11305,306563.56642083556,518711208.4937026
10152,908520.3959347521,2685257492.084784
25059,51059.11302584504,349104770.3006053
11096,12833903.625846371,1398116181.4731193
6084,1746167.822575521,344505262.16545933
6952,512985.79574417823,566513182.982489
8451,170404.52899483163,1337817249.6812854
2447,73682.74654110102,31637459.38078845
20439,227067.8175470447,4079769607.245322
17240,10234.467818751802,58777145.591669776
4420,47772.992095919944,113952577.22809601
2733,83432.3707508901,79415641.93961391
29800,68629.06020321444,53635007.90356153
8513,94774.19476219488,480456709.3455773
15080,629345.4697682717,463285194.645831
15615,448132.94228070753,1762911027.0469935
13643,190515.93516759275,351173406.426584
8008,408775.81047371466,1684887705.0010993
3519,630312.641984601,70754483.4512842
829,405463.77389629046,819540340.2527791
7808,54505.763312574694,431008604.4832169
18154,598442.3331860679,112595123.68455867
27794,992281.2697329178,34045739.53857977
4653,112345.49895840981,900579377.2976422
185,197600.45015195207,186048261.68110442
22586,95152.25492745881,3642810512.7640967
4490,53655.64419272126,1107806224.9494054
27920,1442369.4504097535,522750038.2964286
19441,35936.84897600052,2135345408.8404753
25341,88371.86840167524,137211337.28632808
19845,782997.4385868963,293846502.1352104
14941,307050.4400329644,1662956916.7825277
6292,11893.788147212308,308779976.26846194
18453,196458.60534224185,1066509704.7876908
28070,140540.80336718148,381623394.6420152
4574,141156.60228816714,363033461.12596256
25061,879696.6594166006,1117558730.7448044
12166,70803.30745026315,242541450.97716254
12064,138529.25012235012,133370663.93509263
18580,360799.0055174006,228793072.79961592
14800,125803.27181399107,985298292.6024774
14406,408900.3847466847,3829010309.6540165
17169,97707.85277566143,287195784.30767465
27680,114659.92208692731,147864543.6904631
15869,183853.5468089261,42193273.83204064
21794,3380817.545864443,2658756460.763798
13227,43129.283817508236,2212455950.271293
20075,198458.1664312691,1214206177.5088065
20201,611472.8986342604,207572980.16788602
5764,199035.53884627981,210029485.36418545
21860,799747.451955413,464445616.7320019
8450,134185.54592081913,1252412670.9839501
433,3631981.483996475,1006726991.7665296
11917,298898.9554718141,22148402767.041348
353,170607.7862800721,198881452.60031438
8365,284243.19092288276,474245442.2549884
604,703132.6840028418,576310393.3442752
17852,1002956.8481718133,173957536.07244825
14640,216047.0771606568,15613729.125585672
29132,138869.1673395836,75481087.08949849
21423,1742511.8433713363,167307359.60440737
4275,3242679.870699042,226123998.33110717
4953,452663.4343915558,1025016941.3997375
16602,303138.8382803812,664295774.2377305
3571,271973.78852254583,117969085.24147995
